Service Provider,Technology,Test_type,Data Speed(Mbps),Signal_strength,LSA
JIO,4G,Upload,5.21,-97,Andhra Pradesh
JIO,4G,Download,1.1,-112,UP West
JIO,4G,Download,0.25,-108,UP West
JIO,4G,Upload,0.36,-110,UP West
JIO,4G,Upload,0.49,-110,UP West
AIRTEL,3G,Download,0.58,-85,Bihar
AIRTEL,3G,Upload,1.09,-91,Bihar
JIO,4G,Download,46.34,-66,Tamil Nadu
JIO,4G,Download,27.07,-65,Madhya Pradesh
JIO,4G,Download,6.84,-95,Punjab
JIO,4G,Download,9.69,-86,Punjab
JIO,4G,Upload,3.6,-95,Punjab
JIO,4G,Upload,14.92,-86,Punjab
CELLONE,3G,Download,3.38,-77,Andhra Pradesh
JIO,4G,Download,1.44,-92,Bihar
JIO,4G,Download,1.38,-90,Bihar
JIO,4G,Download,1.42,-92,Bihar
JIO,4G,Download,0.89,-90,Bihar
JIO,4G,Upload,0.0,-92,Bihar
JIO,4G,Upload,0.02,-90,Bihar
JIO,4G,Upload,0.02,na,Bihar
JIO,4G,Upload,0.02,-88,Bihar
JIO,4G,Download,100.55,-75,Haryana
JIO,4G,Upload,7.2,-75,Haryana
JIO,4G,Download,0.43,-107,Tamil Nadu
JIO,4G,Download,0.47,-102,Tamil Nadu
JIO,4G,Download,0.96,-95,Tamil Nadu
JIO,4G,Download,0.52,-95,Tamil Nadu
JIO,4G,Download,1.11,-94,Tamil Nadu
JIO,4G,Download,6.74,-94,Tamil Nadu
JIO,4G,Download,9.79,-76,Tamil Nadu
JIO,4G,Download,15.86,-78,Tamil Nadu
JIO,4G,Download,9.68,-88,Tamil Nadu
JIO,4G,Download,18.07,-90,Tamil Nadu
JIO,4G,Download,1.59,-90,Tamil Nadu
JIO,4G,Upload,0.02,-102,Tamil Nadu
JIO,4G,Upload,0.02,-102,Tamil Nadu
JIO,4G,Upload,0.04,-95,Tamil Nadu
JIO,4G,Upload,0.06,-94,Tamil Nadu
JIO,4G,Upload,0.64,-91,Tamil Nadu
JIO,4G,Upload,0.45,-90,Tamil Nadu
JIO,4G,Upload,8.32,-76,Tamil Nadu
JIO,4G,Upload,7.79,-79,Tamil Nadu
JIO,4G,Upload,0.48,-89,Tamil Nadu
JIO,4G,Upload,0.61,-90,Tamil Nadu
JIO,4G,Upload,0.09,-89,Tamil Nadu
AIRTEL,4G,Download,15.3,-91,Chennai
AIRTEL,4G,Upload,2.12,-91,Chennai
JIO,4G,Download,5.11,-103,Delhi
JIO,4G,Upload,1.3,-103,Delhi
JIO,4G,Download,2.1,na,Gujarat
JIO,4G,Download,0.96,na,Gujarat
JIO,4G,Download,18.31,na,Gujarat
JIO,4G,Download,1.57,na,Gujarat
JIO,4G,Upload,0.14,na,Gujarat
JIO,4G,Upload,0.01,na,Gujarat
JIO,4G,Upload,4.8,na,Gujarat
JIO,4G,Upload,0.67,na,Gujarat
JIO,4G,Download,6.1,-99,Rajasthan
JIO,4G,Upload,0.39,-99,Rajasthan
JIO,4G,Download,0.53,-96,Maharashtra
JIO,4G,Download,0.05,-100,Maharashtra
JIO,4G,Download,0.05,-97,Maharashtra
JIO,4G,Upload,1.0,-96,Maharashtra
JIO,4G,Upload,4.81,-100,Maharashtra
JIO,4G,Upload,3.31,-97,Maharashtra
JIO,4G,Download,24.22,-70,Kerala
JIO,4G,Download,20.66,-70,Kerala
JIO,4G,Upload,2.39,-70,Kerala
JIO,4G,Upload,3.81,-70,Kerala
JIO,4G,Download,39.53,-76,UP West
JIO,4G,Upload,11.36,-76,UP West
JIO,4G,Download,13.72,-89,Delhi
JIO,4G,Download,9.0,-103,Delhi
JIO,4G,Download,14.2,-99,Delhi
JIO,4G,Upload,6.58,-91,Delhi
JIO,4G,Upload,0.93,-100,Delhi
JIO,4G,Upload,0.62,-103,Delhi
JIO,4G,Download,23.78,na,Punjab
JIO,4G,Upload,6.81,na,Punjab
JIO,4G,Download,0.48,-104,Bihar
JIO,4G,Download,1.88,-109,Bihar
JIO,4G,Download,0.85,-107,Bihar
JIO,4G,Download,4.73,-105,Bihar
JIO,4G,Download,8.28,-104,Bihar
JIO,4G,Download,4.41,-112,Bihar
JIO,4G,Download,3.29,-113,Bihar
JIO,4G,Upload,0.21,-105,Bihar
JIO,4G,Upload,0.39,-108,Bihar
JIO,4G,Upload,0.59,-107,Bihar
JIO,4G,Upload,0.8,-106,Bihar
JIO,4G,Upload,1.62,-104,Bihar
JIO,4G,Upload,0.5,-112,Bihar
JIO,4G,Upload,0.37,-116,Bihar
JIO,4G,Download,36.22,-71,Orissa
JIO,4G,Upload,5.09,-71,Orissa
JIO,4G,Download,0.0,-105,West Bengal
JIO,4G,Download,28.76,-106,West Bengal
JIO,4G,Upload,4.56,-105,West Bengal
JIO,4G,Upload,5.78,-106,West Bengal
JIO,4G,Upload,4.48,na,UP East
JIO,4G,Upload,5.43,na,UP East
JIO,4G,Upload,5.25,na,UP East
JIO,4G,Upload,5.59,na,UP East
JIO,4G,Upload,6.2,na,UP East
JIO,4G,Upload,3.69,-63,Madhya Pradesh
JIO,4G,Download,0.71,-99,Tamil Nadu
JIO,4G,Upload,0.29,-100,Tamil Nadu
JIO,4G,Download,41.14,-86,UP East
JIO,4G,Download,41.76,-75,UP East
JIO,4G,Upload,7.76,-75,UP East
IDEA,4G,Download,0.02,-103,Andhra Pradesh
IDEA,4G,Download,0.32,-101,Andhra Pradesh
IDEA,4G,Download,0.48,-101,Andhra Pradesh
IDEA,4G,Download,0.27,-106,Andhra Pradesh
JIO,4G,Download,67.99,-70,UP East
JIO,4G,Upload,7.83,-70,UP East
VODAFONE,4G,Download,9.28,-86,Kerala
VODAFONE,4G,Download,0.41,-87,Karnataka
VODAFONE,4G,Download,0.17,-85,Karnataka
VODAFONE,4G,Download,1.04,-100,Kerala
VODAFONE,4G,Download,0.32,-98,Kerala
VODAFONE,4G,Download,11.34,-113,Kerala
IDEA,4G,Download,4.31,-114,Kerala
VODAFONE,4G,Download,24.95,-102,Kerala
VODAFONE,4G,Download,15.32,-110,Kerala
VODAFONE,4G,Download,14.28,-110,Kerala
VODAFONE,4G,Upload,19.65,-86,Kerala
VODAFONE,4G,Upload,0.04,-85,Karnataka
VODAFONE,4G,Upload,0.23,-87,Karnataka
VODAFONE,4G,Upload,0.27,-85,Karnataka
VODAFONE,4G,Upload,0.64,-100,Kerala
VODAFONE,4G,Upload,0.4,-98,Kerala
VODAFONE,4G,Upload,1.6,-113,Kerala
IDEA,4G,Upload,0.36,-115,Kerala
VODAFONE,4G,Upload,7.68,-102,Kerala
VODAFONE,4G,Upload,7.76,-110,Kerala
VODAFONE,4G,Upload,2.46,-110,Kerala
JIO,4G,Download,7.46,na,Andhra Pradesh
JIO,4G,Upload,1.89,na,Andhra Pradesh
AIRTEL,4G,Download,8.39,-69,UP East
AIRTEL,4G,Download,0.95,-103,UP East
AIRTEL,4G,Download,2.44,-94,UP East
AIRTEL,4G,Download,3.14,-87,UP East
AIRTEL,4G,Download,5.94,-93,UP East
AIRTEL,4G,Download,0.38,-93,UP East
AIRTEL,4G,Download,8.6,-91,UP East
AIRTEL,3G,Download,2.19,-81,UP East
AIRTEL,3G,Download,2.22,-79,UP East
AIRTEL,4G,Download,0.07,-93,UP East
AIRTEL,4G,Download,12.89,-74,UP East
AIRTEL,4G,Download,0.18,-90,UP East
AIRTEL,4G,Download,0.26,-93,UP East
AIRTEL,3G,Download,1.42,-85,UP East
AIRTEL,3G,Download,1.26,-85,UP East
AIRTEL,4G,Download,0.36,-92,UP East
AIRTEL,4G,Download,0.79,-107,UP East
AIRTEL,4G,Download,0.46,-110,UP East
AIRTEL,4G,Download,0.48,-70,UP East
AIRTEL,4G,Download,0.73,-64,UP East
AIRTEL,4G,Download,0.48,-66,UP East
AIRTEL,4G,Download,0.62,-101,UP East
AIRTEL,4G,Download,3.59,-89,UP East
AIRTEL,3G,Download,1.72,-89,UP East
AIRTEL,3G,Download,1.29,-81,UP East
AIRTEL,3G,Download,4.02,-83,UP East
AIRTEL,3G,Download,2.62,-75,UP East
AIRTEL,3G,Download,2.14,-65,UP East
AIRTEL,4G,Download,3.56,-82,UP East
AIRTEL,4G,Download,15.99,-76,UP East
AIRTEL,4G,Download,11.96,-77,UP East
AIRTEL,3G,Download,3.57,-61,UP East
AIRTEL,4G,Download,1.71,-87,UP East
AIRTEL,4G,Download,0.51,-98,UP East
AIRTEL,4G,Download,0.01,-92,UP East
AIRTEL,4G,Download,3.16,-91,UP East
AIRTEL,4G,Download,3.92,-89,UP East
AIRTEL,4G,Download,2.79,-93,UP East
AIRTEL,4G,Download,0.74,-100,UP East
AIRTEL,3G,Download,0.33,-75,UP East
AIRTEL,3G,Download,2.62,-69,UP East
AIRTEL,4G,Download,2.28,-85,UP East
AIRTEL,4G,Download,2.46,-81,UP East
AIRTEL,4G,Download,1.72,-83,UP East
AIRTEL,4G,Download,1.24,-86,UP East
AIRTEL,4G,Download,5.2,-91,UP East
AIRTEL,3G,Download,4.53,-57,UP East
AIRTEL,4G,Download,13.06,-65,UP East
AIRTEL,4G,Download,15.51,-81,UP East
AIRTEL,3G,Download,1.61,-69,UP East
AIRTEL,3G,Download,2.57,-65,UP East
AIRTEL,3G,Download,2.92,-57,UP East
AIRTEL,4G,Download,4.14,na,UP East
AIRTEL,4G,Download,4.37,-68,UP East
AIRTEL,3G,Download,0.21,-83,UP East
AIRTEL,4G,Download,0.75,-95,UP East
AIRTEL,4G,Download,1.29,-96,UP East
AIRTEL,4G,Download,1.49,-98,UP East
AIRTEL,3G,Download,0.35,-96,UP East
AIRTEL,3G,Download,2.19,-79,UP East
AIRTEL,3G,Download,1.88,-81,UP East
AIRTEL,3G,Download,2.55,-75,UP East
AIRTEL,4G,Download,1.14,-93,UP East
AIRTEL,4G,Download,2.09,-87,UP East
AIRTEL,3G,Download,1.84,-79,UP East
AIRTEL,4G,Download,1.31,-93,UP East
AIRTEL,3G,Download,0.01,-65,UP East
AIRTEL,3G,Download,2.46,-69,UP East
AIRTEL,4G,Download,2.91,-81,UP East
AIRTEL,4G,Download,2.82,-74,UP East
AIRTEL,4G,Download,0.04,-106,UP East
AIRTEL,3G,Download,3.43,-85,UP East
AIRTEL,4G,Download,1.11,-98,UP East
AIRTEL,4G,Download,1.27,-97,UP East
AIRTEL,4G,Download,5.61,-86,UP East
AIRTEL,4G,Download,5.38,-86,UP East
AIRTEL,4G,Download,4.65,-74,UP East
AIRTEL,4G,Download,11.74,-75,UP East
AIRTEL,3G,Download,3.99,-59,UP East
AIRTEL,3G,Download,7.71,-57,UP East
AIRTEL,4G,Download,0.81,-95,UP East
AIRTEL,3G,Download,1.37,-83,UP East
AIRTEL,3G,Download,2.34,-79,UP East
AIRTEL,4G,Download,0.24,-91,UP East
AIRTEL,4G,Download,10.7,-79,UP East
AIRTEL,4G,Download,17.2,-74,UP East
AIRTEL,4G,Download,22.49,-78,UP East
AIRTEL,4G,Download,1.27,-106,UP East
AIRTEL,4G,Download,4.98,-88,UP East
AIRTEL,4G,Download,5.7,-101,UP East
AIRTEL,4G,Download,4.11,-92,UP East
AIRTEL,4G,Download,6.78,-92,UP East
AIRTEL,4G,Download,0.55,-83,UP East
AIRTEL,3G,Download,1.04,-65,UP East
AIRTEL,3G,Download,1.07,-65,UP East
AIRTEL,4G,Download,0.34,-91,UP East
AIRTEL,4G,Download,0.66,-90,UP East
AIRTEL,4G,Download,0.23,-92,UP East
AIRTEL,4G,Download,0.5,-92,UP East
AIRTEL,4G,Download,0.85,-90,UP East
AIRTEL,4G,Download,0.78,-85,UP East
AIRTEL,4G,Download,0.72,-90,UP East
AIRTEL,4G,Download,0.8,-90,UP East
AIRTEL,4G,Download,0.95,-93,UP East
AIRTEL,4G,Download,0.12,-97,UP East
AIRTEL,4G,Download,0.63,-86,UP East
AIRTEL,4G,Download,0.54,-93,UP East
AIRTEL,4G,Download,0.64,-91,UP East
AIRTEL,4G,Download,0.44,-88,UP East
AIRTEL,4G,Download,0.46,-89,UP East
AIRTEL,4G,Download,0.76,-91,UP East
AIRTEL,4G,Download,0.66,-90,UP East
AIRTEL,4G,Download,1.64,-89,UP East
AIRTEL,4G,Download,0.83,-97,UP East
AIRTEL,4G,Download,1.2,-96,UP East
AIRTEL,4G,Download,1.15,-94,UP East
AIRTEL,4G,Download,0.83,-91,UP East
AIRTEL,4G,Download,1.68,-100,UP East
AIRTEL,4G,Download,1.43,-90,UP East
AIRTEL,4G,Download,2.15,-90,UP East
AIRTEL,4G,Download,1.49,-94,UP East
AIRTEL,4G,Download,1.08,-89,UP East
AIRTEL,4G,Download,0.74,-90,UP East
AIRTEL,4G,Download,0.6,-89,UP East
AIRTEL,4G,Download,0.85,-90,UP East
AIRTEL,4G,Download,0.97,-92,UP East
AIRTEL,4G,Download,0.75,-91,UP East
AIRTEL,4G,Download,0.78,-91,UP East
AIRTEL,4G,Download,0.52,-98,UP East
AIRTEL,4G,Download,1.29,-78,UP East
AIRTEL,4G,Download,0.58,-102,UP East
AIRTEL,4G,Download,1.05,-86,UP East
AIRTEL,4G,Download,1.06,-98,UP East
AIRTEL,3G,Download,1.4,-75,UP East
AIRTEL,3G,Download,1.62,-79,UP East
AIRTEL,4G,Download,0.32,-80,UP East
AIRTEL,4G,Download,0.39,-70,UP East
AIRTEL,4G,Download,3.9,-72,UP East
AIRTEL,4G,Download,1.34,-85,UP East
AIRTEL,4G,Download,1.71,-84,UP East
AIRTEL,4G,Download,1.89,-83,UP East
AIRTEL,4G,Download,3.67,-79,UP East
AIRTEL,4G,Download,5.41,-77,UP East
AIRTEL,4G,Download,13.77,-61,UP East
AIRTEL,4G,Download,10.83,-63,UP East
AIRTEL,3G,Download,12.76,-59,UP East
AIRTEL,4G,Download,17.52,-75,UP East
AIRTEL,3G,Download,0.0,-79,UP East
AIRTEL,3G,Download,2.78,-75,UP East
AIRTEL,4G,Download,7.97,-76,UP East
AIRTEL,4G,Download,2.68,-83,UP East
AIRTEL,4G,Download,8.77,-77,UP East
AIRTEL,4G,Download,3.47,-91,UP East
AIRTEL,4G,Download,3.69,-89,UP East
AIRTEL,4G,Download,3.24,-89,UP East
AIRTEL,4G,Download,2.22,-91,UP East
AIRTEL,4G,Download,3.38,-93,UP East
AIRTEL,3G,Download,2.49,-75,UP East
AIRTEL,3G,Download,0.91,-83,UP East
AIRTEL,3G,Download,0.66,-81,UP East
AIRTEL,4G,Download,2.38,-95,UP East
AIRTEL,4G,Download,1.52,-100,UP East
AIRTEL,4G,Download,0.36,-95,UP East
AIRTEL,4G,Download,0.52,-93,UP East
AIRTEL,4G,Download,0.46,-93,UP East
AIRTEL,4G,Download,3.04,-97,UP East
AIRTEL,4G,Download,2.58,-103,UP East
AIRTEL,4G,Download,1.14,-93,UP East
AIRTEL,4G,Download,1.33,-65,UP East
AIRTEL,4G,Download,0.39,-72,UP East
AIRTEL,4G,Download,5.36,-82,UP East
AIRTEL,4G,Download,4.46,-79,UP East
AIRTEL,4G,Download,4.16,-78,UP East
AIRTEL,4G,Download,9.39,-83,UP East
AIRTEL,4G,Download,7.06,-75,UP East
AIRTEL,4G,Download,5.0,-73,UP East
AIRTEL,4G,Download,7.05,-75,UP East
AIRTEL,4G,Download,19.99,-73,UP East
AIRTEL,4G,Download,10.1,-71,UP East
AIRTEL,4G,Download,12.03,-72,UP East
AIRTEL,4G,Download,3.91,-79,UP East
AIRTEL,4G,Download,4.53,-79,UP East
AIRTEL,4G,Download,11.48,-72,UP East
AIRTEL,4G,Download,14.06,-80,UP East
AIRTEL,4G,Download,0.58,-95,UP East
AIRTEL,4G,Download,1.36,-98,UP East
AIRTEL,4G,Download,0.9,-97,UP East
AIRTEL,4G,Download,3.18,-98,UP East
AIRTEL,3G,Download,1.38,-73,UP East
AIRTEL,3G,Download,1.28,-75,UP East
AIRTEL,3G,Download,0.96,-75,UP East
AIRTEL,3G,Download,2.63,-75,UP East
AIRTEL,3G,Download,0.92,-69,UP East
AIRTEL,3G,Download,1.01,-69,UP East
AIRTEL,4G,Download,3.44,-88,UP East
AIRTEL,4G,Download,3.19,-82,UP East
AIRTEL,4G,Download,2.02,-78,UP East
AIRTEL,4G,Download,0.9,-87,UP East
AIRTEL,4G,Download,1.83,-90,UP East
AIRTEL,3G,Download,3.4,-75,UP East
AIRTEL,4G,Download,13.97,-88,UP East
AIRTEL,4G,Download,15.22,-87,UP East
AIRTEL,4G,Download,18.15,-78,UP East
AIRTEL,3G,Download,1.47,-91,UP East
AIRTEL,4G,Download,10.05,-72,UP East
AIRTEL,4G,Download,3.22,-82,UP East
AIRTEL,4G,Download,6.18,-82,UP East
AIRTEL,4G,Download,2.45,-81,UP East
AIRTEL,4G,Download,1.04,-97,UP East
AIRTEL,3G,Download,2.5,-87,UP East
AIRTEL,3G,Download,3.78,-79,UP East
AIRTEL,4G,Download,1.22,-86,UP East
AIRTEL,4G,Download,1.41,-86,UP East
AIRTEL,3G,Download,2.65,-99,UP East
AIRTEL,3G,Download,3.47,-89,UP East
AIRTEL,4G,Download,9.29,-66,UP East
AIRTEL,4G,Download,0.67,-95,UP East
AIRTEL,4G,Download,1.75,-94,UP East
AIRTEL,4G,Download,2.81,-97,UP East
AIRTEL,4G,Download,1.25,-94,UP East
AIRTEL,4G,Download,1.92,-94,UP East
AIRTEL,4G,Download,0.95,-92,UP East
AIRTEL,4G,Download,1.4,-93,UP East
AIRTEL,4G,Download,2.09,-99,UP East
AIRTEL,4G,Download,2.9,-97,UP East
AIRTEL,4G,Download,1.19,-90,UP East
AIRTEL,4G,Download,1.06,-92,UP East
AIRTEL,4G,Download,1.12,-94,UP East
AIRTEL,4G,Download,3.14,-100,UP East
AIRTEL,4G,Download,0.56,-101,UP East
AIRTEL,4G,Download,0.23,-91,UP East
AIRTEL,4G,Download,0.22,-99,UP East
AIRTEL,4G,Download,0.34,-95,UP East
AIRTEL,4G,Download,0.49,-94,UP East
AIRTEL,4G,Download,0.3,-92,UP East
AIRTEL,4G,Download,0.21,-95,UP East
AIRTEL,4G,Download,0.31,-96,UP East
AIRTEL,4G,Download,0.18,-93,UP East
AIRTEL,4G,Download,0.23,-95,UP East
AIRTEL,4G,Download,0.5,-98,UP East
AIRTEL,4G,Download,0.22,-95,UP East
AIRTEL,4G,Download,0.51,-98,UP East
AIRTEL,4G,Download,0.71,-98,UP East
AIRTEL,4G,Download,0.26,-93,UP East
AIRTEL,4G,Download,0.78,-95,UP East
AIRTEL,4G,Download,0.37,-93,UP East
AIRTEL,4G,Download,0.33,-105,UP East
AIRTEL,4G,Download,0.37,-94,UP East
AIRTEL,4G,Download,0.44,-87,UP East
AIRTEL,4G,Download,0.51,-93,UP East
AIRTEL,4G,Download,0.27,-93,UP East
AIRTEL,4G,Download,0.58,-73,UP East
AIRTEL,4G,Download,2.2,-74,UP East
AIRTEL,4G,Download,1.8,-63,UP East
AIRTEL,4G,Download,1.37,-70,UP East
AIRTEL,3G,Download,1.74,-69,UP East
AIRTEL,3G,Upload,0.93,na,UP East
AIRTEL,4G,Upload,1.25,-97,UP East
AIRTEL,4G,Upload,1.08,-96,UP East
AIRTEL,4G,Upload,2.47,-87,UP East
AIRTEL,4G,Upload,5.02,-94,UP East
AIRTEL,3G,Upload,0.0,-75,UP East
AIRTEL,4G,Upload,4.65,-88,UP East
AIRTEL,3G,Upload,0.88,-81,UP East
AIRTEL,3G,Upload,0.0,-77,UP East
AIRTEL,4G,Upload,0.51,-96,UP East
AIRTEL,4G,Upload,2.37,-78,UP East
AIRTEL,4G,Upload,0.42,-91,UP East
AIRTEL,4G,Upload,0.51,-97,UP East
AIRTEL,3G,Upload,0.55,-89,UP East
AIRTEL,3G,Upload,0.58,-85,UP East
AIRTEL,4G,Upload,0.71,-92,UP East
AIRTEL,4G,Upload,0.47,-110,UP East
AIRTEL,4G,Upload,3.77,-93,UP East
AIRTEL,4G,Upload,1.6,-70,UP East
AIRTEL,4G,Upload,4.24,-67,UP East
AIRTEL,4G,Upload,1.39,-66,UP East
AIRTEL,3G,Upload,0.19,-100,UP East
AIRTEL,4G,Upload,2.7,-94,UP East
AIRTEL,4G,Upload,0.86,-106,UP East
AIRTEL,3G,Upload,1.6,-81,UP East
AIRTEL,3G,Upload,0.65,-87,UP East
AIRTEL,3G,Upload,1.24,-77,UP East
AIRTEL,3G,Upload,0.24,-65,UP East
AIRTEL,4G,Upload,2.43,-76,UP East
AIRTEL,4G,Upload,3.45,-77,UP East
AIRTEL,4G,Upload,3.67,-82,UP East
AIRTEL,3G,Upload,0.47,-61,UP East
AIRTEL,4G,Upload,4.18,-90,UP East
AIRTEL,4G,Upload,0.12,-99,UP East
AIRTEL,4G,Upload,0.88,-92,UP East
AIRTEL,4G,Upload,2.95,-91,UP East
AIRTEL,4G,Upload,1.92,-91,UP East
AIRTEL,4G,Upload,3.12,-92,UP East
AIRTEL,4G,Upload,3.73,-94,UP East
AIRTEL,3G,Upload,0.01,-75,UP East
AIRTEL,3G,Upload,1.05,-69,UP East
AIRTEL,4G,Upload,4.09,-82,UP East
AIRTEL,4G,Upload,4.68,-82,UP East
AIRTEL,4G,Upload,3.96,-81,UP East
AIRTEL,4G,Upload,3.88,-86,UP East
AIRTEL,4G,Upload,3.77,-88,UP East
AIRTEL,3G,Upload,0.59,na,UP East
AIRTEL,4G,Upload,5.53,-64,UP East
AIRTEL,4G,Upload,6.96,-82,UP East
AIRTEL,3G,Upload,0.83,-69,UP East
AIRTEL,3G,Upload,0.61,-65,UP East
AIRTEL,3G,Upload,0.68,-57,UP East
AIRTEL,3G,Upload,0.12,-57,UP East
AIRTEL,4G,Upload,5.52,-70,UP East
AIRTEL,3G,Upload,0.0,-87,UP East
AIRTEL,4G,Upload,2.42,-94,UP East
AIRTEL,4G,Upload,1.87,-95,UP East
AIRTEL,4G,Upload,1.56,-95,UP East
AIRTEL,3G,Upload,0.23,-96,UP East
AIRTEL,3G,Upload,0.67,-79,UP East
AIRTEL,3G,Upload,0.56,-79,UP East
AIRTEL,3G,Upload,1.16,-81,UP East
AIRTEL,4G,Upload,2.61,-91,UP East
AIRTEL,4G,Upload,3.0,-89,UP East
AIRTEL,3G,Upload,0.29,-77,UP East
AIRTEL,4G,Upload,0.76,-94,UP East
AIRTEL,3G,Upload,0.69,-65,UP East
AIRTEL,3G,Upload,0.69,-69,UP East
AIRTEL,4G,Upload,4.04,-85,UP East
AIRTEL,4G,Upload,4.84,-74,UP East
AIRTEL,4G,Upload,0.44,-105,UP East
AIRTEL,3G,Upload,0.89,-83,UP East
AIRTEL,4G,Upload,0.8,-97,UP East
AIRTEL,4G,Upload,1.84,-94,UP East
AIRTEL,4G,Upload,4.77,-78,UP East
AIRTEL,4G,Upload,5.74,-84,UP East
AIRTEL,4G,Upload,5.98,-75,UP East
AIRTEL,4G,Upload,6.7,-75,UP East
AIRTEL,3G,Upload,0.97,-55,UP East
AIRTEL,3G,Upload,1.24,-57,UP East
AIRTEL,4G,Upload,0.18,-94,UP East
AIRTEL,3G,Upload,0.78,-83,UP East
AIRTEL,3G,Upload,1.35,-79,UP East
AIRTEL,4G,Upload,1.06,-88,UP East
AIRTEL,4G,Upload,8.22,-75,UP East
AIRTEL,4G,Upload,8.94,-76,UP East
AIRTEL,4G,Upload,7.7,-80,UP East
AIRTEL,4G,Upload,1.05,-104,UP East
AIRTEL,4G,Upload,5.28,-95,UP East
AIRTEL,4G,Upload,2.73,-103,UP East
AIRTEL,4G,Upload,1.2,-100,UP East
AIRTEL,4G,Upload,3.97,-93,UP East
AIRTEL,4G,Upload,2.94,-84,UP East
AIRTEL,3G,Upload,0.96,-65,UP East
AIRTEL,3G,Upload,0.83,-65,UP East
AIRTEL,4G,Upload,3.05,-91,UP East
AIRTEL,4G,Upload,1.19,-92,UP East
AIRTEL,4G,Upload,1.59,-92,UP East
AIRTEL,4G,Upload,0.7,-94,UP East
AIRTEL,4G,Upload,2.05,-86,UP East
AIRTEL,4G,Upload,3.53,-85,UP East
AIRTEL,4G,Upload,1.7,-89,UP East
AIRTEL,4G,Upload,1.59,-88,UP East
AIRTEL,4G,Upload,0.1,-95,UP East
AIRTEL,4G,Upload,1.22,-91,UP East
AIRTEL,4G,Upload,0.85,-85,UP East
AIRTEL,4G,Upload,1.62,-87,UP East
AIRTEL,4G,Upload,0.74,-89,UP East
AIRTEL,4G,Upload,2.7,-88,UP East
AIRTEL,4G,Upload,2.1,-90,UP East
AIRTEL,4G,Upload,0.66,-90,UP East
AIRTEL,4G,Upload,0.81,-94,UP East
AIRTEL,4G,Upload,1.75,-94,UP East
AIRTEL,4G,Upload,1.56,-97,UP East
AIRTEL,4G,Upload,0.87,-96,UP East
AIRTEL,4G,Upload,2.48,-94,UP East
AIRTEL,4G,Upload,1.83,-93,UP East
AIRTEL,4G,Upload,0.65,-99,UP East
AIRTEL,4G,Upload,1.55,-90,UP East
AIRTEL,4G,Upload,2.47,-92,UP East
AIRTEL,4G,Upload,2.66,-93,UP East
AIRTEL,4G,Upload,1.45,-90,UP East
AIRTEL,4G,Upload,1.06,-91,UP East
AIRTEL,4G,Upload,1.56,-93,UP East
AIRTEL,4G,Upload,2.6,-92,UP East
AIRTEL,4G,Upload,2.47,-92,UP East
AIRTEL,4G,Upload,2.66,-91,UP East
AIRTEL,4G,Upload,0.8,-95,UP East
AIRTEL,4G,Upload,1.88,-94,UP East
AIRTEL,4G,Upload,3.6,-76,UP East
AIRTEL,4G,Upload,1.46,-101,UP East
AIRTEL,4G,Upload,2.46,-86,UP East
AIRTEL,4G,Upload,1.39,-92,UP East
AIRTEL,3G,Upload,0.34,-79,UP East
AIRTEL,3G,Upload,0.69,-79,UP East
AIRTEL,4G,Upload,2.58,-79,UP East
AIRTEL,4G,Upload,2.67,-77,UP East
AIRTEL,4G,Upload,4.22,-69,UP East
AIRTEL,4G,Upload,3.05,-87,UP East
AIRTEL,4G,Upload,4.15,-83,UP East
AIRTEL,4G,Upload,4.1,-85,UP East
AIRTEL,4G,Upload,4.73,-78,UP East
AIRTEL,4G,Upload,5.85,-73,UP East
AIRTEL,4G,Upload,8.54,-58,UP East
AIRTEL,4G,Upload,8.95,-64,UP East
AIRTEL,3G,Upload,2.15,-59,UP East
AIRTEL,4G,Upload,7.86,-75,UP East
AIRTEL,3G,Upload,1.21,-75,UP East
AIRTEL,3G,Upload,1.54,-77,UP East
AIRTEL,4G,Upload,6.83,-81,UP East
AIRTEL,4G,Upload,4.65,-84,UP East
AIRTEL,4G,Upload,5.43,-76,UP East
AIRTEL,4G,Upload,3.92,-91,UP East
AIRTEL,4G,Upload,5.05,-89,UP East
AIRTEL,4G,Upload,5.52,-89,UP East
AIRTEL,4G,Upload,5.63,-91,UP East
AIRTEL,4G,Upload,6.96,-92,UP East
AIRTEL,3G,Upload,0.68,-73,UP East
AIRTEL,3G,Upload,0.82,-79,UP East
AIRTEL,4G,Upload,0.0,-95,UP East
AIRTEL,4G,Upload,2.3,-95,UP East
AIRTEL,4G,Upload,0.25,-99,UP East
AIRTEL,4G,Upload,1.51,-94,UP East
AIRTEL,4G,Upload,1.88,-93,UP East
AIRTEL,4G,Upload,0.94,-93,UP East
AIRTEL,4G,Upload,0.99,-98,UP East
AIRTEL,4G,Upload,2.24,-104,UP East
AIRTEL,4G,Upload,3.21,-94,UP East
AIRTEL,4G,Upload,4.74,-78,UP East
AIRTEL,4G,Upload,3.9,-65,UP East
AIRTEL,4G,Upload,7.17,-81,UP East
AIRTEL,4G,Upload,7.13,-81,UP East
AIRTEL,4G,Upload,7.12,-77,UP East
AIRTEL,4G,Upload,7.32,-87,UP East
AIRTEL,4G,Upload,6.87,-76,UP East
AIRTEL,4G,Upload,6.96,-73,UP East
AIRTEL,4G,Upload,8.12,-78,UP East
